iter	RMSE
0	0.1044441687
1	0.1039021175
2	0.103297991
3	0.102662157
4	0.1021233489
5	0.101512068
6	0.1008692925
7	0.1002618015
8	0.09960701341
9	0.09902552571
10	0.09850146443
11	0.09797266598
12	0.09741256286
13	0.09684973733
14	0.09629755427
15	0.09578425863
16	0.09530118573
17	0.09478815252
18	0.09419612896
19	0.09364359685
20	0.09317903445
21	0.09268465018
22	0.09215331701
23	0.0916899543
24	0.09121076205
25	0.09075372306
26	0.09030565114
27	0.08980272431
28	0.08934441828
29	0.0888590929
30	0.08837671848
31	0.08786174904
32	0.08737580746
33	0.08689867884
34	0.08645547392
35	0.08606594685
36	0.08557334898
37	0.08509035749
38	0.08458080302
39	0.08412445304
40	0.08368149893
41	0.08318955109
42	0.0827831355
43	0.08238349658
44	0.08199081938
45	0.08156421971
46	0.08114353738
47	0.0806644108
48	0.08022025347
49	0.07984701908
50	0.07949036998
51	0.07908254708
52	0.0787067842
53	0.07828240442
54	0.07783727868
55	0.07746838841
56	0.07710486588
57	0.07671603981
58	0.07634525338
59	0.07598041884
60	0.07559777758
61	0.07526353046
62	0.07495968027
63	0.07463526657
64	0.07428905317
65	0.07398405964
66	0.07365070424
67	0.07329404573
68	0.07294449095
69	0.07255197592
70	0.07220821207
71	0.07183958261
72	0.07146416335
73	0.07113750677
74	0.07081478678
75	0.0704887322
76	0.07015527023
77	0.06981584918
78	0.06950217632
79	0.06916386928
80	0.0688423558
81	0.06850784849
82	0.06818550931
83	0.06789062395
84	0.06753267446
85	0.06721066037
86	0.06690559725
87	0.06658034021
88	0.06632287358
89	0.06606847447
90	0.06579476827
91	0.0654813264
92	0.06518559292
93	0.06487714384
94	0.06458810513
95	0.06432401186
96	0.06401816334
97	0.06374496315
98	0.06342045651
99	0.06313959433
100	0.06286850872
101	0.06260751882
102	0.0623178746
103	0.06209980202
104	0.06186496047
105	0.06165083275
106	0.0613878169
107	0.06115326987
108	0.06088437196
109	0.06063520811
110	0.06037331605
111	0.06011721318
112	0.05988334192
113	0.05960581729
114	0.0593275323
115	0.05909428565
116	0.05882539206
117	0.05863058957
118	0.05840215463
119	0.05818806809
120	0.05799864362
121	0.05771570694
122	0.0574641422
123	0.0572413449
124	0.05698093134
125	0.05678765044
126	0.05656829581
127	0.05633463954
128	0.05611457813
129	0.05592146555
130	0.05572808022
131	0.05550942991
132	0.05527748932
133	0.05506296219
134	0.05485271462
135	0.05465667847
136	0.05444767873
137	0.05421991381
138	0.0539957734
139	0.05378073228
140	0.05358753218
141	0.05336517063
142	0.05316463156
143	0.05298526133
144	0.05281935091
145	0.05262723491
146	0.05243122426
147	0.05225492519
148	0.0520501116
149	0.05188506476
150	0.05169523978
151	0.05150653439
152	0.05133096185
153	0.05114270663
154	0.05094389878
155	0.05076242094
156	0.05059716839
157	0.05045961816
158	0.05030061671
159	0.05010681852
160	0.04990333345
161	0.04974668239
162	0.04957703823
163	0.04941611063
164	0.04924230637
165	0.04907024208
166	0.04890450657
167	0.04872931166
168	0.04858026922
169	0.04840470507
170	0.04823813285
171	0.04807653458
172	0.04790265415
173	0.04775424068
174	0.04760885003
175	0.04748037257
176	0.04731698546
177	0.04716727705
178	0.04700911172
179	0.04688032231
180	0.04674358628
181	0.04661035588
182	0.04644395101
183	0.0462975756
184	0.04614591009
185	0.0460026412
186	0.04588317013
187	0.04575897277
188	0.04561295255
189	0.04547677096
190	0.04533799279
191	0.04521163721
192	0.04506304074
193	0.04492326751
194	0.04480823779
195	0.04468261204
196	0.04453723855
197	0.04439193467
198	0.04426083402
199	0.04414485609
200	0.04401711338
201	0.04389345329
202	0.04377286248
203	0.04364673833
204	0.04351714276
205	0.04339408601
206	0.04326184327
207	0.0431339712
208	0.04301421496
209	0.04288857279
210	0.04277666245
211	0.04264286077
212	0.04250779446
213	0.04241633443
214	0.04231314844
215	0.04220977834
216	0.0420869524
217	0.04196193127
218	0.04185419419
219	0.04174043543
220	0.04161269894
221	0.04149804021
222	0.04136287651
223	0.04123444476
224	0.04114391776
225	0.0410438591
226	0.04094844072
227	0.04084286539
228	0.04073072176
229	0.04063404936
230	0.04051631517
231	0.04041017604
232	0.04030909333
233	0.04020750767
234	0.04011705298
235	0.04003263689
236	0.03993714602
237	0.03982409423
238	0.03972005631
239	0.0396125228
240	0.03952038546
241	0.03942687433
242	0.03932155898
243	0.03920648836
244	0.03909098437
245	0.03898422326
246	0.03887378411
247	0.03878663083
248	0.03868351237
249	0.03858758322
250	0.03848434143
251	0.03838327472
252	0.03828699237
253	0.03820606688
254	0.03811960151
255	0.03802827664
256	0.03794456352
257	0.03785247781
258	0.03776668542
259	0.03769231714
260	0.03761774392
261	0.03754396614
262	0.03746006633
263	0.0373651106
264	0.03726913108
265	0.03716620315
266	0.03707051968
267	0.03699522512
268	0.03692084546
269	0.03682595711
270	0.03672893636
271	0.03664168115
272	0.03654285086
273	0.03644815084
274	0.03636523911
275	0.03628295965
276	0.03619656272
277	0.03610934215
278	0.03604117649
279	0.03595447579
280	0.03586521799
281	0.03580709497
282	0.03572353401
283	0.03563402713
284	0.03555402344
285	0.0354844215
286	0.03539939003
287	0.03532085465
288	0.03524973
289	0.03516827288
290	0.03508998871
291	0.03499797806
292	0.0349202281
293	0.03484761189
294	0.03476899235
295	0.03471837672
296	0.03465469644
297	0.03458671839
298	0.03452132916
299	0.03445866201
300	0.03437783713
301	0.03431421455
302	0.03423124524
303	0.03415024656
304	0.03408000006
305	0.03402158621
306	0.03395156055
307	0.03387759349
308	0.03380094538
309	0.03374116767
310	0.03367689151
311	0.03360508642
312	0.03353648943
313	0.03347107619
314	0.03340220349
315	0.03334182092
316	0.03327902263
317	0.03320131294
318	0.03315010278
319	0.03308218771
320	0.03301782222
321	0.03294756703
322	0.03288696819
323	0.03282869278
324	0.03275823866
325	0.03270375916
326	0.0326514407
327	0.03258460688
328	0.03251570416
329	0.03245310179
330	0.0323834794
331	0.03231459874
332	0.03225083151
333	0.03218271413
334	0.03213136734
335	0.03206663465
336	0.03200507656
337	0.03195897673
338	0.03190089763
339	0.03184434967
340	0.03179641805
341	0.03174157846
342	0.03168980058
343	0.03163853909
344	0.03157840776
345	0.03152222372
346	0.03145690807
347	0.03139758083
348	0.03133861301
349	0.03128689874
350	0.03122887177
351	0.03117220625
352	0.03112158972
353	0.0310667184
354	0.03101356141
355	0.03096080838
356	0.03090165124
357	0.0308515716
358	0.03079044916
359	0.0307400682
360	0.03068989327
361	0.03063319978
362	0.03057755041
363	0.03053021237
364	0.03046552917
365	0.0304188717
366	0.03036399204
367	0.03030371218
368	0.03023741488
369	0.03018374676
370	0.0301270558
371	0.030080888
372	0.03003294009
373	0.02998737823
374	0.02993929751
375	0.02989857845
376	0.02984756735
377	0.02979646372
378	0.02975026924
379	0.02970137858
380	0.02965266119
381	0.02960132274
382	0.02955255308
383	0.02950446864
384	0.02945568992
385	0.02941320334
386	0.02935901362
387	0.02931466611
388	0.02927277866
389	0.02923309204
390	0.02918245177
391	0.029134592
392	0.02908929698
393	0.02904791479
394	0.02899175142
395	0.02894363847
396	0.02890155086
397	0.02884928378
398	0.02880696715
399	0.02876620518
400	0.02871428563
401	0.02867225175
402	0.02863660918
403	0.02859627212
404	0.02855797345
405	0.02851422114
406	0.02847807672
407	0.02844534474
408	0.02839752245
409	0.02835642051
410	0.02831726364
411	0.0282730726
412	0.02823610824
413	0.02818601361
414	0.02813787193
415	0.02809044593
416	0.0280428214
417	0.02799643331
418	0.02796279563
419	0.0279202371
420	0.02787657342
421	0.02783333796
422	0.02778547936
423	0.02774118606
424	0.0276955577
425	0.02766704729
426	0.02762328876
427	0.02758655872
428	0.02754396736
429	0.02751564885
430	0.0274790881
431	0.02744875872
432	0.02741561982
433	0.02737875184
434	0.02733451387
435	0.02728998362
436	0.02725492024
437	0.02720699825
438	0.02716243251
439	0.02712027841
440	0.02708693855
441	0.0270552505
442	0.02702717096
443	0.0269934056
444	0.02695317153
445	0.02690988833
446	0.02686714936
447	0.02683211604
448	0.02679206361
449	0.02676345092
450	0.02672088815
451	0.02668682057
452	0.02665208231
453	0.02661264421
454	0.02657664314
455	0.02653985805
456	0.02651014312
457	0.02647215882
458	0.02644117619
459	0.02641028554
460	0.02637387816
461	0.02633496906
462	0.02629748414
463	0.02626377407
464	0.02623182805
465	0.02619871078
466	0.02616846254
467	0.02613716981
468	0.02610475873
469	0.02606955223
470	0.02603974196
471	0.02601088721
472	0.02597737638
473	0.02594525675
474	0.02591740109
475	0.02588461986
476	0.02584135907
477	0.02580551376
478	0.02577279449
479	0.02574862333
480	0.02571057069
481	0.02567138502
482	0.02563094282
483	0.02560014475
484	0.02556360661
485	0.02552321969
486	0.02548383402
487	0.02545586529
488	0.02542633655
489	0.02538711772
490	0.02535843162
491	0.0253305083
492	0.02530398386
493	0.02528226916
494	0.02524883147
495	0.02522669954
496	0.02519964483
497	0.02517468438
498	0.02514289485
499	0.02511604071
500	0.02509862777
501	0.0250661463
502	0.02503053075
503	0.0250096216
504	0.02497446291
505	0.02493834166
506	0.02489513753
507	0.02487011021
508	0.02485053595
509	0.02482820433
510	0.02479765088
511	0.0247656557
512	0.02473809631
513	0.02470925272
514	0.02468574559
515	0.02464928159
516	0.02462243729
517	0.02458856839
518	0.02456495614
519	0.0245399601
520	0.02452092676
521	0.02449702635
522	0.02446798312
523	0.02444956382
524	0.02441398272
525	0.02438427616
526	0.02436106476
527	0.02433163659
528	0.02430608435
529	0.02428101686
530	0.02425211182
531	0.02421548541
532	0.02419165464
533	0.0241601909
534	0.02413580517
535	0.02410653299
536	0.02408140965
537	0.02405189434
538	0.02402594342
539	0.02400650886
540	0.02397489051
541	0.02395008624
542	0.02392167631
543	0.02389595481
544	0.02386195704
545	0.02382910468
546	0.02381321346
547	0.02378895092
548	0.02376154636
549	0.02372308648
550	0.0237031162
551	0.02367819075
552	0.02366485803
553	0.02362988536
554	0.02360338287
555	0.02357820856
556	0.02354671474
557	0.02351924511
558	0.02349142802
559	0.02346236525
560	0.02344639059
561	0.02341705531
562	0.02338851321
563	0.02336554056
564	0.02333998956
565	0.02330807763
566	0.02328075161
567	0.0232554266
568	0.02323200878
569	0.02320845729
570	0.02318044077
571	0.02315811385
572	0.02312706313
573	0.02310242335
574	0.02307861335
575	0.02306120676
576	0.02304022939
577	0.02301141198
578	0.02298644096
579	0.02296254926
580	0.02293489269
581	0.02291683257
582	0.02289323298
583	0.02287013027
584	0.02284632513
585	0.02282025338
586	0.02279068916
587	0.02276926929
588	0.02274509438
589	0.0227208977
590	0.02269634823
591	0.02266889947
592	0.02264950803
593	0.02262688878
594	0.02260503537
595	0.0225879768
596	0.02256682493
597	0.02254078743
598	0.02251404762
599	0.02249166456
600	0.02246567084
601	0.02244567513
602	0.02241726862
603	0.02239501383
604	0.02236822815
605	0.02233717842
606	0.02231225066
607	0.02229522842
608	0.02227186267
609	0.02225315605
610	0.02223627477
611	0.0222196489
612	0.02219798087
613	0.02217083011
614	0.02215244103
615	0.02213889843
616	0.02211554307
617	0.02208446597
618	0.02206290952
619	0.02203141817
620	0.02199977105
621	0.02197618908
622	0.02195234158
623	0.02192286886
624	0.02189310065
625	0.02186618794
626	0.02184541191
627	0.02182564066
628	0.02179832097
629	0.02177606995
630	0.02175549866
631	0.02173450297
632	0.02170526434
633	0.02168226434
634	0.02165826983
635	0.02163328141
636	0.02161552905
637	0.02159123374
638	0.02157367509
639	0.02154978347
640	0.02152756966
641	0.02150692748
642	0.02148820606
643	0.02146359152
644	0.02144155995
645	0.02141935345
646	0.02139139303
647	0.02136562112
648	0.02134898258
649	0.0213239456
650	0.02131313062
651	0.02129487167
652	0.02127358386
653	0.0212463536
654	0.02122692695
655	0.02121056268
656	0.02118610584
657	0.02116953534
658	0.02114498041
659	0.02112645186
660	0.02110584903
661	0.02108236691
662	0.02106423329
663	0.02104542902
664	0.02101582097
665	0.02099124195
666	0.0209658461
667	0.02094560244
668	0.02092656169
669	0.02090447381
670	0.02088062386
671	0.02085557963
672	0.02083423359
673	0.020811194
674	0.02078727643
675	0.02076820166
676	0.02073514855
677	0.02071831797
678	0.02069832671
679	0.02067834566
680	0.02066077407
681	0.0206352715
682	0.0206147658
683	0.02059342039
684	0.02057607402
685	0.02056089821
686	0.02054538769
687	0.02052987219
688	0.0205088087
689	0.02048859398
690	0.02047660782
691	0.02046445872
692	0.02043706558
693	0.02041708055
694	0.02039707032
695	0.02037918494
696	0.02036155058
697	0.02033838587
698	0.02031510058
699	0.02029149685
700	0.02027120955
701	0.02025427722
702	0.02023947057
703	0.0202190105
704	0.02020386855
705	0.02018897851
706	0.02017315774
707	0.02016833585
708	0.02014739493
709	0.02013259884
710	0.02011510141
711	0.02009556389
712	0.0200710729
713	0.02005631399
714	0.02003759122
715	0.02001681151
716	0.02000472142
717	0.01998350806
718	0.01997054703
719	0.01995277829
720	0.01993524635
721	0.01992512137
722	0.0199081673
723	0.01989631678
724	0.01988329344
725	0.01987036781
726	0.01985827839
727	0.01983170634
728	0.01981042943
729	0.0197936673
730	0.01976913287
731	0.01975388788
732	0.01974001153
733	0.0197259031
734	0.01971243097
